,Unnamed: 0,product_name,review_title,review_body,review_author,review_rating,review_date,review_helpful_votes
3045,3180,"Dell Inspiron 14 Plus 7420 Laptop - 14 inch, 2.2K 16:10, Intel Core i7-12700H, 16GB DDR5 RAM, 1TB SSD, Intel Iris Xe, 2 Yr Onsite + AntiVirus, Dell Migrate, Windows 11 Pro + Office 365 - Atlantic Blue",Speedy workstation,"This is my first laptop (outside of Chromebooks) that I have gotten in a long time.  I mostly stick to desktop PC use at home.  I have avoided laptop computers for a while due to how slow they used to be.  Times have changed, and HDD's have evolved from platter, to SSD, to NVME m.2 SSD's.  That increase in drive performance has really helped with these modern laptops, like this Inspiron 7420.  The m.2 in this Inspiron was benchmarking around 5gb/sec read and 4.5gb/s write speeds, which annihilates even the trusty old 2.5"" SSD's of the 2010's era.",Christopher Pike,4.0 out of 5 stars,"Reviewed in the United States on July 25, 2022",One person found this helpful
3046,3181,"Dell Inspiron 14 Plus 7420 Laptop - 14 inch, 2.2K 16:10, Intel Core i7-12700H, 16GB DDR5 RAM, 1TB SSD, Intel Iris Xe, 2 Yr Onsite + AntiVirus, Dell Migrate, Windows 11 Pro + Office 365 - Atlantic Blue",Returned It!,"Had high hopes, but had to return it: Dell Support Assist would not run, even after consulting with Dell, removing and re-installing the app, so I could not update any of the Dell apps or firmware. Sound was terrible, because I could not update the RealTech audio drivers from Dell, Windows Hello Face ID and Fingerprint ID did not work as the device would not find the camera, Finger Print app would not update or recognize any finger. Restored to out-of-box state twice and started from scratch, no help. Great looking device with decent specs, think I got a lemon though!",dave1957,1.0 out of 5 stars,"Reviewed in the United States 🇺🇸 on September 29, 2022",One person found this helpful
3047,3182,"Dell Inspiron 14 Plus 7420 Laptop - 14 inch, 2.2K 16:10, Intel Core i7-12700H, 16GB DDR5 RAM, 1TB SSD, Intel Iris Xe, 2 Yr Onsite + AntiVirus, Dell Migrate, Windows 11 Pro + Office 365 - Atlantic Blue",Sleek and powerful with Type-C charging,"The Dell Inspiron 14 Plus 7420 Laptop, what a sleek little machine.  It has a nice slate grey color with a matte finish.  It is thin, it is powerful, and it just fits what my wife uses it for, which is some office work (word, excel, emails) and some media consumption (videos, social media, etc).  Pretty much what everyone would need a laptop for.","Ooh, shiny gadget.",4.0 out of 5 stars,"Reviewed in the United States on October 19, 2022",
3048,3183,"Dell Inspiron 14 Plus 7420 Laptop - 14 inch, 2.2K 16:10, Intel Core i7-12700H, 16GB DDR5 RAM, 1TB SSD, Intel Iris Xe, 2 Yr Onsite + AntiVirus, Dell Migrate, Windows 11 Pro + Office 365 - Atlantic Blue",Brand new Dell Inspiron NOT FUNCTIONAL,"We received a brand new Dell Inspiron for my husband, and it straight up does not work and seems to be configured incorrectly?? First of all, working on a Word document results in the screen freezing every 5 min. Keep in mind that no other apps were open at this time. Second, when the computer was put to sleep for 10 min and reopened, the drivers started updating with no warning. This proceeded to go on for 20 min. And lastly the final straw…there is no sound on this computer. Settings were checked-correct device was chosen, nothing’s on mute, etc. Extremely disappointed. A brand new computer should not have these issues.",Vivian,1.0 out of 5 stars,"Reviewed in the United States 🇺🇸 on July 31, 2022",5 people found this helpful
3049,3184,"Dell Inspiron 14 Plus 7420 Laptop - 14 inch, 2.2K 16:10, Intel Core i7-12700H, 16GB DDR5 RAM, 1TB SSD, Intel Iris Xe, 2 Yr Onsite + AntiVirus, Dell Migrate, Windows 11 Pro + Office 365 - Atlantic Blue","Decent Dell. Not amazing, but not horrible either","Dell advertises a lot about this machine being pretty incredible. It offers the Intel 12th gen i7, 16 GB of RAM, 1 TB SSD, Windows 11 Pro, includes Office 365, and, in my opinion, made it in a nice blue color. This laptop, if you compare it to Apple's new M2 Macbook Air, is pretty comparable in price, but gets you 2x the RAM, 758 GB more storage, upgrade capabilities, more ports, and more.",J. Hansen,4.0 out of 5 stars,"Reviewed in the United States on July 26, 2022",One person found this helpful
3050,3185,"Dell Inspiron 14 Plus 7420 Laptop - 14 inch, 2.2K 16:10, Intel Core i7-12700H, 16GB DDR5 RAM, 1TB SSD, Intel Iris Xe, 2 Yr Onsite + AntiVirus, Dell Migrate, Windows 11 Pro + Office 365 - Atlantic Blue",Powerful slim laptop with excellent screen and good build quality,Overall Build Impressions,Rev_Pizzaguy,5.0 out of 5 stars,"Reviewed in the United States on July 23, 2022",One person found this helpful
3051,3186,"Dell Inspiron 14 Plus 7420 Laptop - 14 inch, 2.2K 16:10, Intel Core i7-12700H, 16GB DDR5 RAM, 1TB SSD, Intel Iris Xe, 2 Yr Onsite + AntiVirus, Dell Migrate, Windows 11 Pro + Office 365 - Atlantic Blue",Great for our son,Our son is in the 1st grade and we wanted to start letting him use notebooks instead of doing homework on iPad all the time. This way he can learn about keyboards and mouse. It's been going well and the screen is great for him to watch random youtube videos. The keyboards is standard and the mouse pad is large where he still struggles a bit with the concept of clicking right and left.,Sun Y,4.0 out of 5 stars,"Reviewed in the United States on October 22, 2022",
3052,3187,"Dell Inspiron 14 Plus 7420 Laptop - 14 inch, 2.2K 16:10, Intel Core i7-12700H, 16GB DDR5 RAM, 1TB SSD, Intel Iris Xe, 2 Yr Onsite + AntiVirus, Dell Migrate, Windows 11 Pro + Office 365 - Atlantic Blue",Solid Work Machine,"I was a dell loyalist for years, but then moved on to other manufacturers when I felt like Dell wasn't keeping up with caliber of cutting edge tech that - for instance - Lenovo was producing. Machines like their XPS 13 Plus and this Inspiron 14 Plus have persuaded me that Dell is still very much in the game.",Joshua Villines,5.0 out of 5 stars,"Reviewed in the United States on August 21, 2022",3 people found this helpful
3053,3188,"Dell Inspiron 14 Plus 7420 Laptop - 14 inch, 2.2K 16:10, Intel Core i7-12700H, 16GB DDR5 RAM, 1TB SSD, Intel Iris Xe, 2 Yr Onsite + AntiVirus, Dell Migrate, Windows 11 Pro + Office 365 - Atlantic Blue",A Powerhouse Laptop With Great Features and Technical Support and that Includes MSOffice!,"Overall - There is a lot packed into this 14"" laptop, and it works well in the Adobe suite.  The graphics performance is very good, not the best for intensive graphic or video editing but for most everyone this is an excellent laptop with plenty of power.  Working with large Adobe Photoshop documents has been a breeze.  I'm quite surprised how well it performs as a graphics workstation.  It has 2 USB ports which may not be enough for some people, but it's easy enough to add a USB extender.  It's built very ruggedly for a laptop, and the chassis is mostly metal.  I'm delighted with the Dell Laptop, having used it in my business for ten days now.",rkruz,5.0 out of 5 stars,"Reviewed in the United States on August 2, 2022",3 people found this helpful
3054,3189,"Dell Inspiron 14 Plus 7420 Laptop - 14 inch, 2.2K 16:10, Intel Core i7-12700H, 16GB DDR5 RAM, 1TB SSD, Intel Iris Xe, 2 Yr Onsite + AntiVirus, Dell Migrate, Windows 11 Pro + Office 365 - Atlantic Blue",Nice laptop,So far I'm very happy with this laptop.,Carolyn Lamb ,5.0 out of 5 stars,"Reviewed in the United States 🇺🇸 on April 30, 2022",One person found this helpful
3055,3190,"Dell Inspiron 14 Plus 7420 Laptop - 14 inch, 2.2K 16:10, Intel Core i7-12700H, 16GB DDR5 RAM, 1TB SSD, Intel Iris Xe, 2 Yr Onsite + AntiVirus, Dell Migrate, Windows 11 Pro + Office 365 - Atlantic Blue",Good power hiding in a small package.,The specs here are pretty great.,RPH_EDH,5.0 out of 5 stars,"Reviewed in the United States on October 10, 2022",
3056,3191,"Dell Inspiron 14 Plus 7420 Laptop - 14 inch, 2.2K 16:10, Intel Core i7-12700H, 16GB DDR5 RAM, 1TB SSD, Intel Iris Xe, 2 Yr Onsite + AntiVirus, Dell Migrate, Windows 11 Pro + Office 365 - Atlantic Blue",Great value for a powerful laptop,"This appears to be a very solid laptop. Somewhat unusual in that it has a fairly powerful processor, Intel i7 H-series, in a laptop of this price range.  So far performance has been very good. Battery life of several hours at least. I have never taken it down to ""zero"", but it seems like it should meet the Dell advertised number.",Gene,5.0 out of 5 stars,"Reviewed in the United States 🇺🇸 on August 29, 2022",5 people found this helpful
3057,3192,"Dell Inspiron 14 Plus 7420 Laptop - 14 inch, 2.2K 16:10, Intel Core i7-12700H, 16GB DDR5 RAM, 1TB SSD, Intel Iris Xe, 2 Yr Onsite + AntiVirus, Dell Migrate, Windows 11 Pro + Office 365 - Atlantic Blue",Great computer for small business,"This is just a solid computer with enough USB slots and no weird ports for video that would require adapters. It’s not touch screen but it does have the fingerprint reader, plenty of memory, and a powerful CPU. The screen is really nice as well. It also comes with some added software like one year of Microsoft 365.",Brian M. Levine,5.0 out of 5 stars,"Reviewed in the United States on August 11, 2022",One person found this helpful
3058,3193,"Dell Inspiron 14 Plus 7420 Laptop - 14 inch, 2.2K 16:10, Intel Core i7-12700H, 16GB DDR5 RAM, 1TB SSD, Intel Iris Xe, 2 Yr Onsite + AntiVirus, Dell Migrate, Windows 11 Pro + Office 365 - Atlantic Blue",PERFORMANCE EQUIPPED – SMALL LIGHT OFFICE / SCHOOL LAPTOP,PRODUCT VERSION REVIEWED,Lake Life 2018,4.0 out of 5 stars,"Reviewed in the United States on August 30, 2022",3 people found this helpful
3059,3194,"Dell Inspiron 14 Plus 7420 Laptop - 14 inch, 2.2K 16:10, Intel Core i7-12700H, 16GB DDR5 RAM, 1TB SSD, Intel Iris Xe, 2 Yr Onsite + AntiVirus, Dell Migrate, Windows 11 Pro + Office 365 - Atlantic Blue","Good Specs, but lacks dependability",Good specs and good speed. Good looking screen too! Feather-touch keyboard (very quiet).,David G.,3.0 out of 5 stars,"Reviewed in the United States on April 24, 2022",5 people found this helpful
3060,3195,"Dell Inspiron 14 Plus 7420 Laptop - 14 inch, 2.2K 16:10, Intel Core i7-12700H, 16GB DDR5 RAM, 1TB SSD, Intel Iris Xe, 2 Yr Onsite + AntiVirus, Dell Migrate, Windows 11 Pro + Office 365 - Atlantic Blue",What a difference a year makes! [UPDATED],"This is a review of the Dell Inspiron 14 Plus 7420 Laptop. But before I review the actual laptop, I need to explain why it can be so difficult for potential customers to find accurate information on the Amazon detail page for this product. Hopefully Dell (and Amazon) will pay attention.",Geoff Arnold,4.0 out of 5 stars,"Reviewed in the United States on July 23, 2022",6 people found this helpful
3061,3196,"Dell Inspiron 14 Plus 7420 Laptop - 14 inch, 2.2K 16:10, Intel Core i7-12700H, 16GB DDR5 RAM, 1TB SSD, Intel Iris Xe, 2 Yr Onsite + AntiVirus, Dell Migrate, Windows 11 Pro + Office 365 - Atlantic Blue",Good little laptop,"Works great , it's a dell so it's got that going for it. Not the best gaming laptop but will excel at school, basic browsing etc. Overall a really good product although I think it's a tad pricey. But I'm used to buying it all piece by piece so I'm biased. Great laptop though!",Christopher Wells,4.0 out of 5 stars,"Reviewed in the United States on September 21, 2022",
3062,3197,"Dell Inspiron 14 Plus 7420 Laptop - 14 inch, 2.2K 16:10, Intel Core i7-12700H, 16GB DDR5 RAM, 1TB SSD, Intel Iris Xe, 2 Yr Onsite + AntiVirus, Dell Migrate, Windows 11 Pro + Office 365 - Atlantic Blue","Powerful, perfect size, plus Microsoft Office and Mcaffee included","I do some web development, so having a decently powerful PC is important to me, as I need to run various servers, that can eat up processor power and memory.  The I7 on this is really speedy and the 16GB of RAM are enough for most needs, and if I really wanted to I could expand this to 32GB, but so far I haven't found a need.",Dvdmon,5.0 out of 5 stars,"Reviewed in the United States on August 5, 2022",One person found this helpful
3063,3198,"Dell Inspiron 14 Plus 7420 Laptop - 14 inch, 2.2K 16:10, Intel Core i7-12700H, 16GB DDR5 RAM, 1TB SSD, Intel Iris Xe, 2 Yr Onsite + AntiVirus, Dell Migrate, Windows 11 Pro + Office 365 - Atlantic Blue",Great laptop…a few shortcomings.,"When Amazon offered me the chance to review the Dell Inspiron 7024 I almost said no. I bought a Mac back in ’05 and have been doing my computing in the world of Apple ever since. I am a true fanboy. iPhone, iPad, Macbook Air, I even had an iPod for a while around the turn of the century, so I didn’t think I was qualified to judge a PC. But I was wrong.",Will Heard,4.0 out of 5 stars,"Reviewed in the United States on July 28, 2022",2 people found this helpful
3064,3199,"Dell Inspiron 14 Plus 7420 Laptop - 14 inch, 2.2K 16:10, Intel Core i7-12700H, 16GB DDR5 RAM, 1TB SSD, Intel Iris Xe, 2 Yr Onsite + AntiVirus, Dell Migrate, Windows 11 Pro + Office 365 - Atlantic Blue",Modern Laptop,"This laptop comes packaged in a plain cardboard box and includes only the charger/power adapter and minimal documentation. At first glance it’s not all that impressive. The build quality is good, but overall it feels rather basic (like the packaging). That’s not to say it’s not well built (it is), it’s just not “premium”.",Trusted Reviewer,4.0 out of 5 stars,"Reviewed in the United States on July 24, 2022",One person found this helpful
3065,3200,"Dell Inspiron 14 Plus 7420 Laptop - 14 inch, 2.2K 16:10, Intel Core i7-12700H, 16GB DDR5 RAM, 1TB SSD, Intel Iris Xe, 2 Yr Onsite + AntiVirus, Dell Migrate, Windows 11 Pro + Office 365 - Atlantic Blue",Laptop is bad and Amazon service is bad !!,The laptop arrived nice and set-up was easy.,Praveen,1.0 out of 5 stars,"Reviewed in the United States 🇺🇸 on October 11, 2022",
3066,3201,"Dell Inspiron 14 Plus 7420 Laptop - 14 inch, 2.2K 16:10, Intel Core i7-12700H, 16GB DDR5 RAM, 1TB SSD, Intel Iris Xe, 2 Yr Onsite + AntiVirus, Dell Migrate, Windows 11 Pro + Office 365 - Atlantic Blue",I use it for important reasons,No dislikes all good,Robert Gonzales,5.0 out of 5 stars,"Reviewed in the United States on May 10, 2022",
3067,3202,"Dell Inspiron 14 Plus 7420 Laptop - 14 inch, 2.2K 16:10, Intel Core i7-12700H, 16GB DDR5 RAM, 1TB SSD, Intel Iris Xe, 2 Yr Onsite + AntiVirus, Dell Migrate, Windows 11 Pro + Office 365 - Atlantic Blue",A very good laptop but not quite perfect for the price,"I've spent quite a bit of time with this laptop, and must say that overall I am quite impressed with it. With the exception of gaming, this laptop will delivered basically anything and everything I needed at an exceptional level. Let's dive a bit more into specifics. First, the positives:",Derek Ide,4.0 out of 5 stars,"Reviewed in the United States on October 3, 2022",
3068,3204,Dell Inspiron 3583 15” Laptop Intel Celeron – 128GB SSD – 4GB DDR4 – 1.6GHz - Intel UHD Graphics 610 - Windows 10 Home - Inspiron 15 3000 Series - New,Low gigs but good laptop,Should have saw the amount of gigs on here but other then that it’s a good laptop for the price,Khyri,3.0 out of 5 stars,"Reviewed in the United States on February 10, 2021",One person found this helpful
3069,3205,Dell Inspiron 3583 15” Laptop Intel Celeron – 128GB SSD – 4GB DDR4 – 1.6GHz - Intel UHD Graphics 610 - Windows 10 Home - Inspiron 15 3000 Series - New,"Amazing Dell computer, I recommend it.","Very satisfied with my purchase, just exactly what I need, thank you all.",Delmis A. ,5.0 out of 5 stars,"Reviewed in the United States on November 23, 2020",25 people found this helpful
